20240129,09:27:03,21950.00,850,11200
20240129,09:27:04,21954.00,100,11200
20240129,09:27:17,21950.00,50,11200
20240129,09:27:19,21950.00,50,11200
20240129,09:27:28,21950.00,50,11200
20240129,09:27:38,21950.00,50,11200
20240129,09:27:46,21950.00,50,11200
20240129,09:27:48,21945.00,150,11200
20240129,09:28:21,21934.25,50,11200
20240129,09:28:39,21950.30,200,11200
20240129,09:28:48,21957.40,500,11200
20240129,09:28:58,21957.40,50,11200
20240129,09:29:16,21950.00,150,13150
20240129,09:29:25,21951.20,550,13150
20240129,09:29:59,21950.00,200,13150
20240129,09:30:07,21950.00,600,13150
20240129,09:30:31,21951.20,100,13150
20240129,09:30:41,21950.00,50,13150
20240129,09:30:49,21950.00,50,13150
20240129,09:30:57,21950.00,100,13150
20240129,09:30:59,21950.00,100,13150
20240129,09:31:00,21945.90,50,13150
20240129,09:31:34,21948.40,50,13150
20240129,09:32:06,21939.00,50,13150
20240129,09:32:10,21939.00,50,13150
20240129,09:32:24,21938.95,50,14750
20240129,09:32:28,21934.30,50,14750
20240129,09:32:34,21934.30,50,14750
20240129,09:32:44,21934.25,50,14750
20240129,09:32:50,21934.00,50,14750
20240129,09:33:01,21930.00,50,14750
20240129,09:33:12,21930.00,50,14750
20240129,09:33:25,21930.00,50,14750
20240129,09:33:38,21930.00,50,14750
20240129,09:33:45,21931.60,50,14750
20240129,09:33:57,21928.10,50,14750
20240129,09:33:59,21935.00,100,14750
20240129,09:34:00,21935.00,400,14750
20240129,09:34:06,21940.00,150,14750
20240129,09:34:09,21944.40,50,14750
20240129,09:34:17,21949.00,50,14750
20240129,09:34:18,21950.00,500,14750
20240129,09:34:19,21951.20,50,14750
20240129,09:34:30,21952.90,50,14750
20240129,09:34:41,21951.00,50,14750
20240129,09:34:45,21954.10,100,14750
20240129,09:35:43,21947.40,50,15800
20240129,09:35:54,21938.80,50,15800
20240129,09:36:10,21938.80,50,15800
20240129,09:36:11,21938.00,50,15800
20240129,09:36:34,21940.00,50,15800
20240129,09:36:58,21935.00,50,15800
20240129,09:36:59,21937.55,200,15800
20240129,09:37:07,21935.00,50,15800
20240129,09:37:56,21937.35,50,15800
20240129,09:38:05,21935.00,400,15800
20240129,09:38:13,21932.00,100,15850
20240129,09:38:29,21935.05,50,15850
20240129,09:38:31,21932.00,50,15850
20240129,09:38:43,21931.50,50,15850
20240129,09:38:48,21931.50,50,15850
20240129,09:38:55,21932.00,50,15850
20240129,09:39:03,21936.75,50,15850
20240129,09:39:32,21932.65,50,15850
20240129,09:39:51,21934.40,50,15850
20240129,09:39:57,21934.15,50,15850
20240129,09:40:00,21936.75,50,15850
20240129,09:40:04,21939.55,50,15850
20240129,09:40:08,21939.90,50,15850
20240129,09:40:11,21940.00,400,15850
20240129,09:40:34,21938.00,50,15850
20240129,09:40:38,21941.10,50,15850
20240129,09:40:41,21942.25,50,15850
20240129,09:40:45,21936.35,50,15850
20240129,09:40:46,21940.00,100,15850
20240129,09:40:49,21945.00,50,15850
20240129,09:40:53,21945.00,50,15850
20240129,09:40:56,21949.00,250,15850
20240129,09:41:00,21949.70,50,15850
20240129,09:41:04,21949.90,50,15850
20240129,09:41:07,21949.00,50,15850
20240129,09:41:08,21952.15,50,15850
20240129,09:41:22,21952.95,50,17000
20240129,09:41:30,21954.00,50,17000
20240129,09:41:32,21954.00,50,17000
20240129,09:41:35,21954.40,50,17000
20240129,09:41:36,21958.00,50,17000
20240129,09:41:39,21958.00,50,17000
20240129,09:41:45,21960.00,100,17000
20240129,09:41:46,21960.00,50,17000
20240129,09:42:33,21960.00,150,17000
20240129,09:43:06,21940.00,100,17000
20240129,09:43:14,21945.00,100,17000
20240129,09:43:31,21950.00,100,17000
20240129,09:44:11,21945.00,50,17000
20240129,09:44:19,21950.00,150,17750
20240129,09:45:23,21955.35,150,17750
20240129,09:45:47,21950.00,50,17750
20240129,09:45:56,21950.00,100,17750
20240129,09:46:12,21958.80,250,17750
20240129,09:46:20,21952.90,50,17750
20240129,09:46:42,21962.25,100,17750
20240129,09:47:00,21962.25,50,17750
20240129,09:47:07,21948.25,50,17750
20240129,09:48:12,21950.00,50,18200
20240129,09:48:52,21950.00,50,18200
20240129,09:48:59,21951.00,50,18200
20240129,09:49:25,21947.05,100,18200
20240129,09:49:46,21948.00,100,18200
20240129,09:50:09,21950.00,100,18200
20240129,09:51:21,21952.90,50,18250
20240129,09:51:24,21950.00,100,18250
20240129,09:51:29,21951.00,150,18250
20240129,09:51:47,21952.00,50,18250
20240129,09:52:02,21952.00,100,18250
20240129,09:52:45,21950.15,50,18250
20240129,09:52:59,21952.00,50,18250
20240129,09:53:14,21951.90,50,18600
20240129,09:53:46,21951.00,50,18600
20240129,09:53:47,21950.00,50,18600
20240129,09:54:19,21945.00,50,18600
20240129,09:55:02,21950.00,50,18600
20240129,09:55:07,21950.20,50,18600
20240129,09:55:17,21945.05,100,18600
20240129,09:55:29,21945.05,50,18600
20240129,09:55:34,21945.00,100,18600
20240129,09:55:48,21943.00,100,18600
20240129,09:56:15,21942.20,100,19050
20240129,09:56:26,21942.15,100,19050
20240129,09:56:39,21947.00,50,19050
20240129,09:56:53,21951.70,50,19050
20240129,09:57:06,21954.00,150,19050
20240129,09:57:17,21954.00,50,19050
20240129,09:57:36,21959.95,150,19050
20240129,09:57:40,21960.00,50,19050
20240129,09:57:43,21967.00,100,19050
20240129,09:57:59,21968.00,150,19050
20240129,09:58:00,21968.80,100,19050
20240129,09:58:04,21968.80,50,19050
20240129,09:58:13,21970.00,150,19050
20240129,09:58:15,21970.95,50,19050
20240129,09:58:16,21973.00,50,19050
20240129,09:58:19,21975.00,450,19050
20240129,09:58:23,21978.00,50,19050
20240129,09:58:25,21979.00,50,19050
20240129,09:58:28,21980.00,50,19050
20240129,09:58:29,21980.00,50,19050
20240129,09:58:34,21982.00,50,19050
20240129,09:58:35,21982.55,50,19050
20240129,09:58:39,21987.00,50,19050
20240129,09:58:56,21987.00,50,19050
20240129,09:58:57,21988.00,50,19050
20240129,09:58:58,21990.00,50,19050
20240129,09:59:00,21992.00,50,19050
20240129,09:59:12,21992.00,50,19050
20240129,09:59:14,21995.00,50,19050
20240129,09:59:18,21999.00,150,20950
20240129,09:59:19,22000.00,300,20950
20240129,09:59:33,22000.00,50,20950
20240129,09:59:34,22000.00,100,20950
20240129,09:59:35,22000.00,500,20950
20240129,09:59:36,22001.00,1150,20950
20240129,09:59:46,22001.00,50,20950
20240129,09:59:52,21995.60,50,20950
20240129,10:00:02,22005.00,150,20950
20240129,10:00:07,22011.15,100,20950
20240129,10:00:17,22011.15,50,20950
20240129,10:00:31,22013.00,50,20950
20240129,10:00:54,22013.00,50,20950
20240129,10:01:04,22010.00,100,20950
20240129,10:01:41,22009.95,50,20950
20240129,10:01:49,21999.65,50,20950
20240129,10:01:57,21997.85,150,20950
20240129,10:02:07,21996.95,50,20950
20240129,10:02:33,21991.30,100,23650
20240129,10:02:40,21996.95,100,23650
20240129,10:02:57,21990.55,50,23650
20240129,10:03:13,21996.95,50,23650
20240129,10:04:10,21999.00,50,23650
20240129,10:04:27,21999.00,400,23650
20240129,10:04:57,21999.00,50,23650
20240129,10:05:05,21999.00,50,23650
20240129,10:05:14,21999.00,400,23650
20240129,10:05:47,21999.00,150,24250
20240129,10:06:01,21984.10,50,24250
20240129,10:06:22,21996.00,50,24250
20240129,10:07:20,21984.40,50,24250
20240129,10:07:52,21985.45,100,24250
20240129,10:08:18,21985.40,50,24250
20240129,10:08:26,21985.40,50,24600
20240129,10:08:42,21987.00,50,24600
20240129,10:08:50,21987.00,50,24600
20240129,10:08:58,21990.00,50,24600
20240129,10:10:09,21989.90,50,24600
20240129,10:10:11,21985.40,50,24600
20240129,10:10:15,21985.40,50,24600
20240129,10:10:19,21985.40,50,24600
20240129,10:10:20,21985.40,250,24600
20240129,10:10:36,21990.00,100,24600
20240129,10:10:40,21990.00,50,24600
20240129,10:10:49,21990.95,50,24600
20240129,10:11:20,21988.05,50,25050
20240129,10:12:03,21985.00,750,25050
20240129,10:12:11,21984.15,50,25050
20240129,10:12:18,21984.10,50,25050
20240129,10:12:22,21982.10,200,25050
20240129,10:12:25,21984.00,50,25050
20240129,10:12:26,21985.00,100,25050
20240129,10:12:27,21985.00,150,25050
20240129,10:12:36,21985.45,250,25050
20240129,10:12:50,21988.05,100,25050
20240129,10:13:10,21996.00,50,25050
20240129,10:13:22,21996.30,50,25050
20240129,10:13:30,21996.00,50,25050
20240129,10:13:34,21996.00,100,25050
20240129,10:13:50,21981.10,50,25050
20240129,10:14:02,21982.30,200,25050
20240129,10:14:16,21990.00,50,25050
20240129,10:14:24,21990.00,150,26100
20240129,10:14:37,21990.00,150,26100
20240129,10:14:38,21990.00,50,26100
20240129,10:14:58,21990.00,50,26100
20240129,10:15:00,21990.00,400,26100
20240129,10:15:01,21990.00,150,26100
20240129,10:15:30,21992.45,50,26100
20240129,10:15:36,21996.00,50,26100
20240129,10:15:51,21998.00,50,26100
20240129,10:16:16,21991.40,300,26100
20240129,10:16:23,21997.95,200,26100
20240129,10:16:39,21998.00,50,26100
20240129,10:16:41,21999.00,200,26100
20240129,10:16:48,22000.00,100,26100
20240129,10:16:52,22000.00,100,26100
20240129,10:17:05,22000.70,50,26100
20240129,10:17:31,22003.00,50,27650
20240129,10:17:58,22001.95,50,27650
20240129,10:18:53,21999.95,50,27650
20240129,10:20:27,21990.05,50,27650
20240129,10:20:49,21998.75,100,27650
20240129,10:21:02,21999.00,50,27650
20240129,10:23:26,21994.80,300,27800
20240129,10:24:08,21995.00,50,27800
20240129,10:24:41,21990.20,50,27800
20240129,10:24:51,21995.00,50,27800
20240129,10:25:11,21999.85,50,27800
20240129,10:26:10,21999.00,50,27800
20240129,10:26:20,21999.95,100,28250
20240129,10:26:25,22000.00,150,28250
20240129,10:26:26,22000.00,50,28250
20240129,10:26:48,22004.90,50,28250
20240129,10:27:03,22003.55,50,28250
20240129,10:27:35,21990.10,50,28250
20240129,10:27:46,21995.05,50,28250
20240129,10:28:43,21990.00,100,28250
20240129,10:28:44,21991.40,100,28250
20240129,10:29:10,21990.00,50,28250
20240129,10:29:21,21985.85,50,28650
20240129,10:29:32,21996.50,50,28650
20240129,10:29:35,21990.00,50,28650
20240129,10:30:43,21985.00,100,28650
20240129,10:32:12,21986.50,100,28650
20240129,10:32:28,21985.05,50,28950
20240129,10:33:01,21985.05,100,28950
20240129,10:33:12,21985.00,50,28950
20240129,10:33:30,21985.00,100,28950
20240129,10:34:06,21989.95,100,28950
20240129,10:34:11,21990.00,50,28950
20240129,10:34:47,21993.00,50,28950
20240129,10:35:13,21993.95,50,28950
20240129,10:35:27,21998.00,50,29300
20240129,10:37:08,21998.00,100,29300
20240129,10:37:13,22000.00,100,29300
20240129,10:37:14,22000.00,100,29300
20240129,10:37:35,22001.60,50,29300
20240129,10:37:36,22004.35,100,29300
20240129,10:37:37,22004.95,50,29300
20240129,10:37:40,22005.00,50,29300
20240129,10:38:08,22004.55,50,29300
20240129,10:38:31,22003.35,400,29700
20240129,10:38:49,22002.60,50,29700
20240129,10:39:07,22003.10,150,29700
20240129,10:39:20,22002.60,100,29700
20240129,10:39:24,22003.40,600,29700
20240129,10:39:25,22003.40,200,29700
20240129,10:39:29,22005.00,50,29700
20240129,10:39:37,22009.90,500,29700
20240129,10:39:38,22009.95,100,29700
20240129,10:39:39,22010.00,100,29700
20240129,10:39:44,22010.40,150,29700
20240129,10:39:45,22010.40,150,29700
20240129,10:40:00,22013.90,300,29700
20240129,10:40:06,22013.90,100,29700
20240129,10:40:13,22013.55,850,29700
20240129,10:40:35,22010.00,200,29700
20240129,10:40:40,22009.00,200,29700
20240129,10:40:49,22008.00,600,29700
20240129,10:41:26,22007.55,1350,33200
20240129,10:41:41,22013.45,50,33200
20240129,10:41:44,22011.45,50,33200
20240129,10:41:46,22014.00,700,33200
20240129,10:41:49,22015.00,1300,33200
20240129,10:41:56,22015.00,50,33200
20240129,10:42:14,22013.55,500,33200
20240129,10:42:19,22011.05,50,33200
20240129,10:44:07,22004.20,50,33200
20240129,10:44:25,22006.00,150,33200
20240129,10:44:33,22006.00,50,34500
20240129,10:44:51,22004.40,50,34500
20240129,10:45:05,21998.25,50,34500
20240129,10:47:49,21997.05,50,34550
20240129,10:48:23,22002.25,150,34550
20240129,10:48:32,22002.25,50,34550
20240129,10:48:56,22004.00,50,34550
20240129,10:49:47,22002.00,50,34550
20240129,10:49:52,22002.30,100,34550
20240129,10:50:22,22004.00,50,34550
20240129,10:50:37,22004.00,150,35000
20240129,10:50:43,22004.00,150,35000
20240129,10:51:27,22004.05,50,35000
20240129,10:51:51,22004.05,50,35000
20240129,10:52:00,22008.60,50,35000
20240129,10:52:02,22009.00,150,35000
20240129,10:52:33,22006.50,50,35000
20240129,10:52:39,22005.00,50,35000
20240129,10:52:47,22005.00,100,35000
20240129,10:52:55,22005.00,100,35000
20240129,10:53:11,22004.00,50,35000
20240129,10:53:24,22006.95,200,35800
20240129,10:53:34,22007.00,50,35800
20240129,10:53:38,22006.00,50,35800
20240129,10:54:03,22007.00,50,35800
20240129,10:54:26,22007.00,100,35800
20240129,10:54:39,22007.00,50,35800
20240129,10:55:01,22009.00,100,35800
20240129,10:55:14,22009.00,200,35800
20240129,10:55:16,22010.00,50,35800
20240129,10:55:30,22010.40,50,35800
20240129,10:55:47,22014.85,50,35800
20240129,10:55:57,22010.40,50,35800
20240129,10:56:22,22015.00,300,35800
20240129,10:57:18,22021.40,750,35800
20240129,10:57:19,22022.90,100,36800
20240129,10:57:28,22025.00,200,36800
20240129,10:57:33,22025.00,50,36800
20240129,10:57:49,22022.05,100,36800
20240129,10:58:22,22022.05,50,36800
20240129,10:58:26,22017.95,50,36800
20240129,10:58:55,22021.20,50,36800
20240129,10:59:15,22024.00,200,36800
20240129,10:59:18,22019.80,50,36800
20240129,10:59:21,22024.00,150,36800
20240129,10:59:51,22021.45,50,38000
20240129,10:59:54,22021.45,50,38000
20240129,11:00:10,22021.45,300,38000
20240129,11:00:26,22025.00,50,38000
20240129,11:01:17,22026.35,450,38000
20240129,11:02:39,22019.05,50,38450
20240129,11:03:20,22021.40,50,38450
20240129,11:03:46,22019.80,100,38450
20240129,11:04:30,22028.65,100,38450
20240129,11:04:39,22028.65,50,38450
20240129,11:04:57,22028.00,50,38450
20240129,11:05:03,22025.05,100,38450
20240129,11:05:12,22030.00,400,38450
20240129,11:06:10,22030.00,50,38950
20240129,11:06:23,22028.50,50,38950
20240129,11:06:47,22030.95,150,38950
20240129,11:06:48,22032.00,50,38950
20240129,11:06:49,22033.00,50,38950
20240129,11:07:09,22033.00,50,38950
20240129,11:07:10,22026.50,1500,38950
20240129,11:07:19,22021.60,1500,38950
20240129,11:07:26,22031.35,50,38950
20240129,11:07:29,22019.00,1150,38950
20240129,11:07:33,22031.10,150,38950
20240129,11:07:36,22029.85,150,38950
20240129,11:07:45,22027.35,50,38950
20240129,11:08:09,22029.40,50,38950
20240129,11:08:21,22030.00,200,38950
20240129,11:08:54,22021.30,100,42400
20240129,11:09:14,22027.85,100,42400
20240129,11:09:35,22028.60,200,42400
20240129,11:09:38,22029.60,150,42400
20240129,11:09:40,22029.95,50,42400
20240129,11:09:41,22029.95,150,42400
20240129,11:09:45,22029.95,150,42400
20240129,11:09:47,22030.00,200,42400
20240129,11:09:48,22031.10,50,42400
20240129,11:09:54,22030.85,150,42400
20240129,11:09:57,22030.85,150,42400
20240129,11:10:18,22032.20,50,42400
20240129,11:10:22,22032.50,150,42400
20240129,11:10:24,22033.10,150,42400
20240129,11:10:28,22033.70,200,42400
20240129,11:10:29,22033.70,150,42400
20240129,11:10:43,22030.75,100,42400
20240129,11:11:12,22032.00,100,42400
20240129,11:11:36,22029.25,150,43000
20240129,11:12:17,22029.25,50,43000
20240129,11:12:25,22034.25,200,43000
20240129,11:13:43,22034.25,200,43000
20240129,11:13:52,22024.10,200,43000
20240129,11:14:01,22022.00,50,43000
20240129,11:14:44,22020.00,50,43400
20240129,11:15:45,22026.05,50,43400
20240129,11:16:06,22025.25,50,43400
20240129,11:16:57,22020.85,50,43400
20240129,11:17:02,22022.30,200,43400
20240129,11:17:09,22028.40,150,43400
20240129,11:17:45,22024.45,100,43400
20240129,11:18:07,22028.50,50,43700
20240129,11:18:42,22028.80,50,43700
20240129,11:19:02,22026.65,50,43700
20240129,11:19:03,22026.25,150,43700
20240129,11:19:05,22026.35,150,43700
20240129,11:19:09,22025.00,100,43700
20240129,11:19:10,22024.45,200,43700
20240129,11:19:36,22017.00,50,43700
20240129,11:19:37,22015.00,50,43700
20240129,11:19:43,22000.00,150,43700
20240129,11:19:47,21993.05,100,43700
20240129,11:19:53,22009.00,50,43700
20240129,11:20:05,22005.00,50,43700
20240129,11:20:21,22010.00,300,43700
20240129,11:21:02,22009.60,400,43700
20240129,11:21:13,22006.00,50,44350
20240129,11:21:30,22000.00,150,44350
20240129,11:21:59,21990.00,50,44350
20240129,11:22:03,21990.00,50,44350
20240129,11:23:16,21990.05,150,44350
20240129,11:23:32,21990.00,50,44700
20240129,11:23:37,21990.00,50,44700
20240129,11:23:45,21980.00,100,44700
20240129,11:24:38,21990.00,100,44700
20240129,11:25:01,21985.45,50,44700
20240129,11:25:15,21985.40,50,44700
20240129,11:25:46,21990.00,50,44700
20240129,11:28:35,22010.00,100,44700
20240129,11:28:52,22010.00,100,44950
20240129,11:29:06,22010.00,200,44950
20240129,11:29:12,22012.40,100,44950
20240129,11:30:07,22025.00,300,45450
20240129,11:30:12,22031.00,150,45450
20240129,11:30:18,22034.00,50,45450
20240129,11:30:19,22031.60,50,45450
20240129,11:30:28,22035.00,500,45450
20240129,11:30:31,22037.75,150,45450
20240129,11:30:33,22040.00,50,45450
20240129,11:30:34,22040.00,50,45450
20240129,11:30:35,22042.00,50,45450
20240129,11:30:50,22043.95,100,45450
20240129,11:30:56,22043.95,50,45450
20240129,11:32:07,22025.40,50,45450
20240129,11:32:16,22017.90,50,45450
20240129,11:33:05,22017.90,50,46600
20240129,11:34:08,22015.00,50,46600
20240129,11:34:53,22004.15,50,46600
20240129,11:35:17,22012.00,50,46600
20240129,11:36:30,22014.60,50,46750
20240129,11:37:34,22021.30,200,46750
20240129,11:39:09,22016.50,50,46950
20240129,11:39:18,22016.50,100,46950
20240129,11:39:55,22020.05,50,46950
20240129,11:41:47,22025.00,50,47050
20240129,11:42:47,22019.05,200,47050
20240129,11:43:07,22019.05,200,47050
20240129,11:44:01,22026.00,50,47050
20240129,11:44:15,22016.80,50,47050
20240129,11:45:39,22022.75,200,47400
20240129,11:45:48,22030.00,1000,47400
20240129,11:46:06,22034.95,200,47400
20240129,11:46:42,22034.20,50,47400
20240129,11:46:44,22034.20,50,47400
20240129,11:47:09,22032.50,50,47400
20240129,11:47:16,22032.50,50,47400
20240129,11:47:21,22031.80,50,47400
20240129,11:48:31,22032.00,100,48450
20240129,11:48:57,22026.60,50,48450
20240129,11:49:02,22026.50,500,48450
20240129,11:49:22,22035.00,50,48450
20240129,11:49:33,22037.35,300,48450
20240129,11:49:36,22037.40,550,48450
20240129,11:50:21,22029.00,500,48450
20240129,11:50:52,22032.95,200,48450
20240129,11:50:55,22031.65,50,49600
20240129,11:51:04,22031.20,50,49600
20240129,11:51:26,22034.95,50,49600
20240129,11:51:52,22034.95,100,49600
20240129,11:51:56,22037.00,50,49600
20240129,11:52:26,22035.05,200,49600
20240129,11:52:56,22040.00,100,49600
20240129,11:53:23,22040.00,100,49600
20240129,11:53:27,22040.00,100,49600
20240129,11:53:46,22040.00,50,50250
20240129,11:53:47,22041.00,50,50250
20240129,11:53:53,22041.00,50,50250
20240129,11:53:58,22044.00,100,50250
20240129,11:54:03,22048.90,100,50250
20240129,11:54:04,22049.00,100,50250
20240129,11:54:13,22049.00,50,50250
20240129,11:54:14,22049.00,50,50250
20240129,11:54:34,22050.00,200,50250
20240129,11:54:37,22050.00,150,50250
20240129,11:54:39,22053.90,1100,50250
20240129,11:54:40,22053.95,50,50250
20240129,11:54:52,22054.00,250,50250
20240129,11:55:12,22054.00,50,50250
20240129,11:55:41,22049.60,50,50250
20240129,11:56:16,22038.15,50,50250
20240129,11:56:33,22038.00,200,50250
20240129,11:56:42,22038.00,50,52250
20240129,11:56:50,22037.00,300,52250
20240129,11:57:00,22037.00,300,52250
20240129,11:57:10,22037.00,350,52250
20240129,11:57:20,22040.00,300,52250
20240129,11:58:10,22042.20,150,52250
20240129,11:58:11,22047.00,50,52250
20240129,11:58:17,22042.20,500,52250
20240129,11:58:25,22048.90,450,52250
20240129,11:59:02,22044.55,50,52250
20240129,11:59:55,22040.90,500,54000
20240129,12:00:05,22047.25,50,54000
20240129,12:00:21,22045.25,150,54000
20240129,12:00:37,22045.00,50,54000
20240129,12:00:46,22049.00,50,54000
20240129,12:00:57,22049.00,50,54000
20240129,12:01:18,22049.95,50,54000
20240129,12:01:36,22050.00,750,54000
20240129,12:01:37,22050.10,50,54000
20240129,12:01:58,22039.05,1500,54000
20240129,12:01:59,22039.20,50,54000
20240129,12:02:09,22035.95,1500,54000
20240129,12:02:16,22048.10,100,54000
20240129,12:02:18,22030.80,1000,54000
20240129,12:02:29,22043.85,1350,54000
20240129,12:02:30,22034.25,50,54000
20240129,12:02:36,22035.00,300,59350
20240129,12:03:02,22044.10,50,59350
20240129,12:03:04,22042.50,50,59350
20240129,12:03:33,22045.00,300,59350
20240129,12:04:42,22044.10,100,59350
20240129,12:05:04,22042.10,100,59350
20240129,12:05:22,22045.85,100,59350
20240129,12:05:55,22045.85,50,60050
20240129,12:06:07,22048.90,50,60050
20240129,12:06:35,22048.90,50,60050
20240129,12:07:09,22047.75,50,60050
20240129,12:07:38,22036.95,500,60050
20240129,12:07:41,22043.65,50,60050
20240129,12:07:46,22044.20,100,60050
20240129,12:08:01,22044.10,50,60050
20240129,12:08:47,22037.50,500,60750
20240129,12:08:54,22042.60,450,60750
20240129,12:08:55,22043.50,50,60750
20240129,12:09:14,22043.50,150,60750
20240129,12:09:42,22048.00,50,60750
20240129,12:10:08,22050.00,350,60750
20240129,12:10:28,22042.05,300,60750
20240129,12:10:57,22045.00,50,60750
20240129,12:12:46,22051.65,400,61800
20240129,12:12:52,22051.00,50,61800
20240129,12:14:43,22047.80,50,62100
20240129,12:16:47,22052.40,500,62100
20240129,12:16:55,22052.40,50,62100
20240129,12:16:56,22053.30,150,62100
20240129,12:17:09,22050.50,50,62100
20240129,12:17:15,22050.10,200,62100
20240129,12:17:35,22045.00,50,62100
20240129,12:17:37,22045.00,50,62700
20240129,12:17:44,22045.00,350,62700
20240129,12:17:47,22045.00,50,62700
20240129,12:17:56,22049.50,250,62700
20240129,12:18:06,22050.10,50,62700
20240129,12:18:23,22047.05,50,62700
20240129,12:19:37,22048.60,500,62700
20240129,12:19:54,22053.00,50,62700
20240129,12:20:17,22055.00,200,62700
20240129,12:20:19,22055.00,100,62700
20240129,12:20:22,22055.00,150,62700
20240129,12:20:51,22055.00,50,63750
20240129,12:21:11,22055.00,50,63750
20240129,12:21:27,22044.25,50,63750
20240129,12:21:45,22047.65,50,63750
20240129,12:22:04,22054.95,500,63750
20240129,12:22:05,22054.10,200,63750
20240129,12:22:08,22054.95,50,63750
20240129,12:22:09,22055.00,50,63750
20240129,12:22:24,22056.00,50,63750
20240129,12:22:32,22057.00,50,63750
20240129,12:23:25,22057.00,50,63750
20240129,12:23:30,22057.00,50,63750
20240129,12:23:32,22055.90,50,63750
20240129,12:26:10,22056.00,50,63750
20240129,12:26:15,22058.80,50,64750
20240129,12:26:20,22058.80,50,64750
20240129,12:26:43,22043.10,100,64800
20240129,12:26:47,22040.00,50,64800
20240129,12:26:48,22039.40,100,64800
20240129,12:26:54,22039.10,500,64800
20240129,12:27:40,22042.45,50,64800
20240129,12:30:11,22045.00,50,64800
20240129,12:31:45,22055.00,50,65400
20240129,12:32:37,22053.55,50,65400
20240129,12:32:50,22047.85,50,65500
20240129,12:33:21,22058.00,50,65500
20240129,12:35:16,22069.95,1100,65500
20240129,12:36:32,22069.95,50,66650
20240129,12:36:45,22060.00,50,66650
20240129,12:36:49,22060.60,50,66650
20240129,12:36:52,22058.60,50,66650
20240129,12:37:08,22058.60,50,66650
20240129,12:38:22,22062.35,50,66650
20240129,12:38:54,22065.00,50,66700
20240129,12:39:01,22068.00,50,66700
20240129,12:39:05,22070.00,150,66700
20240129,12:39:06,22070.00,100,66700
20240129,12:39:08,22070.00,50,66700
20240129,12:39:09,22073.70,50,66700
20240129,12:39:15,22075.00,200,66700
20240129,12:39:51,22075.00,100,66700
20240129,12:39:52,22070.00,50,66700
20240129,12:40:46,22072.00,50,66700
20240129,12:42:25,22060.15,100,67400
20240129,12:42:37,22067.70,50,67400
