date,time,tick_price,volume,open_interest
20240219,09:48:13,887.8,50,50
20240219,09:53:38,953.1,50,50
20240219,09:57:40,953.1,100,50
20240219,09:59:03,941.6,100,50
20240219,10:49:55,866.6,100,50
20240219,10:50:58,864.15,100,50
20240219,11:15:21,817.0,50,50
20240219,11:15:43,808.8,50,50
20240219,11:16:05,804.4,50,100
20240219,11:16:09,795.85,50,100
20240219,11:21:41,795.85,100,150
20240219,11:54:08,798.0,100,250
20240219,13:06:52,785.65,50,250
20240219,13:57:09,767.25,50,300
20240219,14:41:02,763.1,200,300
20240220,11:33:05,820.0,1,450
20240220,11:33:05,820.0,100,450
20240220,12:02:02,797.95,150,350
20240220,12:02:23,793.95,150,350
20240220,13:18:35,793.95,300,600
20240220,14:32:54,792.5,100,550
20240221,09:20:52,744.55,1,450
20240221,09:20:52,744.55,50,450
20240221,09:43:02,732.35,150,400
20240221,10:01:37,727.45,150,400
20240221,10:02:02,727.45,150,550
20240221,10:22:23,770.4,50,600
20240221,10:25:53,770.4,150,650
20240221,11:42:03,744.05,50,500
20240221,12:37:58,725.0,200,450
20240221,15:10:00,725.0,300,550
20240222,09:16:48,900.05,1,750
20240222,09:16:48,900.0,150,750
20240222,09:18:37,909.05,50,750
20240222,09:25:35,917.2,50,800
20240222,09:25:40,919.4,100,800
20240222,09:30:59,977.8,50,700
20240222,09:31:17,977.8,50,700
20240222,11:41:58,1019.25,50,750
20240222,12:13:40,1019.25,50,750
20240222,13:08:19,1010.0,50,700
20240222,13:14:53,1015.65,50,650
20240222,13:21:08,1014.0,50,700
20240222,14:26:06,882.55,50,650
20240222,15:02:02,745.9,50,650
20240222,15:02:18,745.9,50,650
20240222,15:07:55,741.1,50,650
20240222,15:11:59,731.1,100,700
20240222,15:12:57,724.8,50,700
20240222,15:13:19,722.7,100,700
20240222,15:13:48,722.7,100,700
20240222,15:13:49,727.4,50,950
20240222,15:14:54,738.35,100,950
