date,time,tick_price,volume,open_interest
20240108,13:54:21,584.05,100,100
20240115,09:19:16,746.25,1,100
20240115,09:19:16,746.2,100,100
20240118,09:19:25,397.3,1,50
20240118,09:19:25,397.3,200,50
20240118,09:23:41,383.4,200,200
20240118,09:28:22,383.4,50,50
20240118,09:30:31,405.95,50,100
20240118,09:57:13,325.0,100,150
20240118,10:01:09,325.0,300,250
20240118,10:01:21,334.6,300,250
20240118,10:01:32,334.6,300,250
20240118,10:01:54,334.6,300,250
20240118,10:03:46,334.95,450,1450
20240118,10:09:00,356.35,50,1900
20240118,10:09:25,366.0,100,1900
20240118,10:10:15,381.8,900,1900
20240118,10:11:48,357.5,100,2950
20240118,10:13:03,366.45,50,2950
20240118,10:13:24,366.35,50,2950
20240118,10:21:49,365.45,100,3000
20240118,10:27:07,376.75,100,3050
20240118,10:30:04,371.0,150,3150
20240118,10:34:52,357.6,100,3300
20240118,10:38:31,375.5,50,3300
20240118,10:40:05,381.05,50,3350
20240118,10:40:16,376.45,50,3350
20240118,10:42:41,384.55,50,3350
20240118,10:44:21,386.65,50,3350
20240118,10:44:31,388.9,150,3350
20240118,10:46:04,388.25,500,3550
20240118,10:55:00,383.45,500,3700
20240118,10:56:06,383.2,100,3700
20240118,11:03:30,383.2,150,3450
20240118,11:07:12,395.25,50,3500
20240118,11:22:54,395.25,50,3500
20240118,11:24:06,400.4,100,3500
20240118,11:32:21,405.2,100,3600
20240118,11:41:26,390.45,50,3600
20240118,11:49:44,389.65,50,3650
20240118,11:53:39,389.35,50,3700
20240118,12:22:41,418.55,50,3650
20240118,12:24:54,432.65,100,3600
20240118,12:25:05,432.65,50,3600
20240118,12:28:21,431.55,350,3700
20240118,12:30:39,426.4,50,4050
20240118,12:31:02,419.9,50,4050
20240118,12:31:13,422.05,350,4050
20240118,12:37:45,405.3,50,4450
20240118,12:54:19,403.0,100,4450
20240118,12:58:02,390.0,50,4500
20240118,13:00:23,378.7,150,4550
20240118,13:38:24,378.7,50,4500
20240118,14:25:09,381.35,50,4500
20240118,14:26:30,376.4,100,4500
20240118,14:31:51,368.0,50,4550
20240118,14:37:33,374.15,50,4600
20240118,14:40:25,381.05,50,4650
20240118,14:41:47,390.8,50,4650
20240118,14:45:06,390.55,50,4650
20240118,14:46:21,393.0,100,4650
20240118,14:47:35,393.0,50,4650
20240118,14:53:50,393.05,50,4750
20240118,14:54:12,391.9,50,4750
20240118,14:57:09,388.7,50,4750
20240118,15:01:55,383.1,100,4800
20240118,15:07:26,393.0,250,4800
20240118,15:12:50,393.0,50,5050
20240118,15:13:00,393.0,250,5050
20240118,15:14:22,393.95,100,5050
20240118,15:15:16,393.8,50,5050
20240118,15:21:13,397.0,50,5200
20240118,15:22:39,401.0,250,5200
20240118,15:24:01,402.3,150,5200
20240118,15:25:47,401.95,50,5550
20240118,15:26:53,400.8,100,5550
20240118,15:28:16,404.4,50,5600
20240118,15:29:08,402.65,50,5600
20240118,15:29:18,398.9,50,5600
20240118,15:29:28,404.5,50,5600
20240119,09:18:09,465.95,1,5700
20240119,09:18:09,465.95,150,5700
20240119,09:18:35,469.0,150,5700
20240119,09:18:54,454.75,50,5700
20240119,09:19:28,454.75,50,5700
20240119,09:20:03,460.0,50,5700
20240119,09:21:42,460.0,200,5600
20240119,09:22:12,463.1,50,5600
20240119,09:22:51,459.45,50,5600
20240119,09:25:07,459.85,200,5500
20240119,09:25:27,456.15,50,5500
20240119,09:25:45,459.7,100,5500
20240119,09:28:04,470.2,100,5700
20240119,09:28:27,471.25,100,5700
20240119,09:28:37,473.6,250,5700
20240119,09:29:27,473.6,600,5700
20240119,09:30:17,476.0,50,5700
20240119,09:30:27,476.0,50,5700
20240119,09:34:43,462.55,50,5700
20240119,09:36:15,462.6,50,5750
20240119,09:40:34,469.9,250,5750
20240119,09:51:47,436.7,100,5750
20240119,09:52:41,436.7,100,5750
20240119,10:02:24,453.6,50,5750
20240119,10:10:59,447.45,50,5750
20240119,10:36:33,477.85,50,5700
20240119,10:38:05,477.85,50,5700
20240119,10:44:57,467.75,200,5650
20240119,11:06:14,437.25,100,5500
20240119,11:07:18,436.05,50,5500
20240119,11:07:48,430.0,100,5500
20240119,11:15:16,426.75,50,5400
20240119,11:22:25,426.75,100,5450
20240119,11:33:08,437.2,50,5450
20240119,11:57:11,450.0,50,5500
20240119,11:57:46,444.75,150,5500
20240119,12:06:50,444.0,50,5600
20240119,12:26:10,432.3,50,5600
20240119,13:08:24,470.0,250,5550
20240119,13:17:22,472.7,50,5800
20240119,13:20:24,481.25,800,5800
20240119,13:23:05,481.25,50,5450
20240119,13:24:17,474.15,50,5450
20240119,14:06:25,454.9,100,5450
20240119,14:11:11,452.3,100,5350
20240119,14:23:09,463.8,550,5350
20240119,14:27:19,472.4,550,5350
20240119,14:33:50,471.3,50,5350
20240119,14:43:44,485.8,50,5300
20240119,14:46:14,485.8,50,5250
20240119,14:48:45,475.9,50,5200
20240119,14:56:20,479.5,50,5150
20240119,14:56:28,480.2,450,5150
20240119,15:01:01,460.0,50,5150
20240119,15:20:51,476.85,50,5200
20240120,09:16:45,468.45,1,5200
20240120,09:16:45,468.45,50,5200
20240120,09:18:46,486.1,50,5150
20240120,09:31:25,488.35,50,5150
20240120,10:52:20,488.35,50,5150
20240120,12:07:53,480.65,50,5150
20240120,12:26:51,462.55,50,5150
20240120,12:28:00,462.55,50,5200
20240120,12:32:32,462.55,100,5150
20240120,12:37:34,485.7,100,5250
20240120,12:38:45,447.85,150,5250
20240120,12:40:43,447.1,100,5500
20240120,13:05:53,447.1,100,5600
20240120,13:52:49,448.65,50,5600
20240120,14:00:51,463.55,50,5650
20240120,14:47:57,435.25,50,5650
20240120,15:08:14,418.85,50,5650
20240120,15:08:56,387.3,100,5650
20240120,15:27:33,387.3,50,5600
20240120,15:27:43,426.15,50,5600
20240120,15:29:42,429.0,100,5600
20240120,15:30:02,436.9,50,5600
20240123,09:19:35,490.35,50,5650
20240123,09:19:55,496.15,50,5650
20240123,09:20:27,498.3,100,5650
20240123,09:24:11,501.1,150,5600
20240123,09:26:09,500.1,100,5600
20240123,11:33:25,370.45,800,5500
20240123,11:39:47,373.7,100,5500
20240123,11:40:28,369.05,50,5500
