date,time,tick_price,volume,open_interest
20240201,10:07:53,1510.0,50,50
20240201,11:33:02,1475.0,100,50
20240201,12:59:28,1475.0,500,150
20240201,13:05:43,1472.0,900,650
20240201,13:05:52,1472.0,100,650
20240201,13:06:08,1470.0,50,1650
20240201,13:06:16,1470.0,50,1650
20240201,13:29:48,1434.0,50,1750
20240201,13:40:01,1410.0,100,1800
20240201,14:12:53,1410.0,50,1900
20240205,11:07:46,1646.3,1,1950
20240205,11:07:46,1646.3,50,1950
20240205,11:14:54,1566.25,50,2000
20240205,14:55:53,1420.0,50,2000
20240206,09:17:48,1455.55,1,1950
20240206,09:17:48,1455.5,150,1950
20240206,09:18:20,1438.4,50,1950
20240206,14:45:50,1438.4,100,1950
20240208,11:07:31,1410.0,1,1850
20240208,11:07:31,1410.0,50,1850
20240208,11:28:13,1430.0,250,1800
20240208,11:28:15,1430.0,250,1800
20240208,11:30:25,1435.0,1000,1300
20240208,12:12:37,1485.0,100,750
20240208,13:01:07,1485.0,50,750
20240208,13:02:07,1473.0,100,650
20240208,15:04:54,1389.75,50,500
20240208,15:05:11,1389.75,50,500
20240208,15:05:13,1389.15,50,500
20240208,15:05:22,1389.15,50,500
20240208,15:07:30,1410.55,50,450
20240208,15:07:44,1406.8,50,450
