date,time,tick_price,volume,open_interest
20240118,10:35:55,495.8,50,50
20240118,12:58:12,504.75,50,50
20240118,13:00:35,504.75,350,50
20240119,09:28:04,616.6,1,400
20240119,09:28:04,616.6,100,400
20240119,09:32:25,612.45,100,500
20240119,11:06:14,581.85,50,500
20240119,12:12:29,581.85,50,500
20240120,09:25:35,645.0,1,450
20240120,09:25:35,645.0,50,450
20240123,09:22:49,687.0,50,500
20240123,09:32:32,675.0,50,450
20240123,13:43:19,425.55,50,450
20240123,13:45:39,408.0,50,500
20240123,14:01:48,386.0,50,500
20240123,14:02:41,388.7,600,500
20240123,14:03:22,388.7,50,1150
20240123,14:06:17,396.25,100,1150
20240123,14:12:44,380.7,150,1150
20240123,14:15:09,383.8,150,1150
20240123,14:19:31,378.85,150,1150
20240123,14:20:53,374.4,450,1150
20240123,14:21:25,369.9,50,1600
20240123,14:25:09,358.5,50,1650
20240123,14:26:25,353.05,300,1650
20240123,14:26:33,351.75,50,1650
20240123,14:26:41,353.0,50,1650
20240123,14:26:57,340.0,150,1650
20240123,14:28:03,339.85,500,1750
20240123,14:28:35,339.0,100,1750
20240123,14:28:42,341.8,100,1750
20240123,14:29:38,339.25,50,1750
20240123,14:29:49,336.1,50,1750
20240123,14:30:41,347.15,50,2150
20240123,14:31:10,349.95,200,2150
20240123,14:31:20,349.35,50,2150
20240123,14:32:01,356.25,50,2150
20240123,14:32:52,354.9,50,2150
20240123,14:33:13,349.35,400,2150
20240123,14:34:18,345.0,50,2950
20240123,14:34:34,345.95,100,2950
20240123,14:34:43,348.15,150,2950
20240123,14:34:52,351.2,100,2950
20240123,14:35:45,341.75,200,2950
20240123,14:36:26,346.0,150,3350
20240123,14:37:51,344.45,50,3350
20240123,14:38:36,341.35,50,3350
20240123,14:38:56,339.6,100,3350
20240123,14:39:10,337.75,250,3350
20240123,14:39:33,336.3,100,3700
20240123,14:40:00,333.4,50,3700
20240123,14:40:31,340.75,50,3700
20240123,14:40:42,342.05,100,3700
20240123,14:40:42,339.85,1100,3700
20240123,14:41:02,340.25,350,3700
20240123,14:41:54,343.45,50,3700
20240123,14:42:01,342.5,100,3700
20240123,14:42:58,338.05,200,5350
20240123,14:43:07,339.25,50,5350
20240123,14:44:19,334.6,100,5350
20240123,14:44:25,335.1,50,5350
20240123,14:44:37,330.0,150,5350
20240123,14:45:27,334.7,100,5350
20240123,14:45:48,333.8,50,5750
20240123,14:45:52,335.1,100,5750
20240123,14:47:12,335.2,100,5750
20240123,14:47:31,335.1,50,5750
20240123,14:48:28,340.0,250,5750
20240123,14:50:06,345.5,50,6100
20240123,14:50:16,349.0,350,6100
20240123,14:50:46,349.9,50,6100
20240123,14:51:10,354.45,50,6100
20240123,14:52:22,349.5,100,6400
20240123,14:52:30,347.7,100,6400
20240123,14:53:04,343.3,50,6400
20240123,14:53:11,344.05,550,6400
20240123,14:53:32,340.05,50,6400
20240123,14:53:56,342.75,150,6400
20240123,14:54:12,335.1,50,6400
20240123,14:54:46,339.45,100,7050
20240123,14:56:22,334.75,50,7050
20240123,14:57:01,331.9,100,7050
20240123,14:57:12,330.0,150,7050
20240123,14:57:21,329.1,50,7050
20240123,14:58:02,326.7,150,7300
20240123,14:58:36,325.25,50,7300
20240123,14:59:29,319.05,100,7300
20240123,15:00:06,325.75,100,7300
20240123,15:00:22,322.0,100,7300
20240123,15:01:55,319.05,50,7500
20240123,15:02:33,310.0,50,7500
20240123,15:03:49,306.3,800,7600
20240123,15:04:01,300.0,300,7600
20240123,15:05:06,303.4,400,7600
20240123,15:05:43,304.0,400,7600
20240123,15:05:54,310.45,50,7600
20240123,15:06:09,310.2,50,7600
20240123,15:06:13,306.3,50,7600
20240123,15:06:34,309.15,350,8000
20240123,15:07:03,309.15,50,8000
20240123,15:07:16,309.75,100,8000
20240123,15:07:23,311.0,50,8000
20240123,15:07:49,320.0,50,8000
20240123,15:08:16,320.0,50,8000
20240123,15:08:26,321.75,3650,8000
20240123,15:09:01,330.0,50,8000
20240123,15:09:10,324.1,100,8000
20240123,15:09:29,324.85,350,8000
20240123,15:09:48,323.15,50,10850
20240123,15:10:00,325.55,100,10850
20240123,15:10:34,325.55,50,10850
20240123,15:10:58,324.1,200,10850
20240123,15:11:00,319.0,3600,10850
20240123,15:11:06,323.7,100,10850
20240123,15:11:11,326.95,50,10850
20240123,15:11:13,327.65,50,10850
20240123,15:11:17,325.65,100,10850
20240123,15:11:36,326.5,100,10850
20240123,15:11:45,324.7,50,10850
20240123,15:12:10,324.85,150,10850
20240123,15:12:22,324.85,50,10850
20240123,15:12:36,320.0,200,8650
20240123,15:13:41,320.0,900,8650
20240123,15:13:54,321.6,100,8650
20240123,15:14:38,324.35,200,8650
20240123,15:14:46,324.45,50,8650
20240123,15:15:16,325.9,150,8650
20240123,15:15:25,325.75,50,8650
20240123,15:16:19,328.8,50,9450
20240123,15:16:25,329.8,100,9450
20240123,15:16:57,329.5,200,9450
20240123,15:17:11,330.35,150,9450
20240123,15:17:16,329.1,50,9450
20240123,15:17:33,331.5,150,9450
20240123,15:18:00,328.1,50,9450
20240123,15:18:44,329.95,50,9850
20240123,15:19:01,327.95,100,9850
20240123,15:19:10,328.1,100,9850
20240123,15:19:37,326.45,550,9850
20240123,15:19:47,324.0,300,9850
20240123,15:20:03,327.7,200,9850
20240123,15:20:06,328.95,200,9850
20240123,15:20:10,330.7,150,9850
20240123,15:20:11,331.15,200,9850
20240123,15:20:12,331.15,150,9850
20240123,15:20:28,335.0,100,9850
20240123,15:21:02,330.55,600,9850
20240123,15:21:18,331.1,450,9850
20240123,15:21:22,331.4,100,9850
20240123,15:21:49,334.95,100,10150
20240123,15:21:58,335.0,100,10150
20240123,15:22:06,333.2,50,10150
20240123,15:22:18,335.15,50,10150
20240123,15:22:22,332.25,50,10150
20240123,15:22:49,334.05,50,10150
20240123,15:22:59,332.8,100,10150
20240123,15:23:11,334.65,50,10150
20240123,15:23:29,332.0,100,10150
20240123,15:23:35,331.95,300,10150
20240123,15:25:03,330.8,50,10500
20240123,15:25:53,329.15,50,10500
20240123,15:26:20,331.1,50,10500
20240123,15:26:39,330.95,100,10500
20240123,15:27:01,331.2,100,10500
20240123,15:27:17,328.5,50,10500
20240123,15:27:20,328.5,300,10500
20240123,15:27:43,329.5,50,10750
20240123,15:28:46,337.95,100,10750
20240123,15:28:52,329.5,350,10750
20240123,15:29:25,310.0,150,10750
20240123,15:29:57,300.0,600,10750
20240123,15:29:59,321.85,1,11500
20240124,09:15:06,320.0,1,11500
20240124,09:15:06,320.0,50,11500
20240124,09:15:20,320.6,50,11500
20240124,09:15:37,320.6,50,11500
20240124,09:15:45,324.5,850,11500
20240124,09:15:45,318.7,850,11500
20240124,09:15:54,328.95,150,11500
20240124,09:16:03,326.05,150,11500
20240124,09:16:11,327.2,250,11500
20240124,09:16:27,327.85,650,11500
20240124,09:16:42,321.25,150,11500
20240124,09:17:08,325.0,750,11500
20240124,09:17:16,323.4,50,11500
20240124,09:17:25,321.25,50,11500
20240124,09:17:33,321.7,50,11500
20240124,09:17:55,319.85,100,11750
20240124,09:18:14,315.0,100,11750
20240124,09:18:25,311.35,100,11750
20240124,09:18:48,305.0,200,11750
20240124,09:18:59,305.0,50,11750
20240124,09:19:21,303.15,50,11750
20240124,09:20:17,301.95,150,11750
20240124,09:20:27,301.95,100,11750
20240124,09:20:48,314.25,50,11750
20240124,09:21:00,325.0,1100,11600
20240124,09:21:53,342.2,300,11600
20240124,09:22:04,352.95,400,11600
20240124,09:22:16,355.9,150,11600
20240124,09:22:38,355.95,50,11600
20240124,09:22:49,357.25,100,11600
20240124,09:23:21,357.25,50,11600
20240124,09:23:31,355.45,200,11600
20240124,09:23:42,357.5,200,11600
20240124,09:23:51,352.4,50,11600
20240124,09:24:00,362.1,100,10300
20240124,09:24:21,362.1,50,10300
20240124,09:24:23,355.95,50,10300
20240124,09:24:27,355.2,50,10300
20240124,09:24:49,356.2,100,10300
20240124,09:25:11,356.2,150,10300
20240124,09:25:43,336.05,250,10300
20240124,09:26:16,336.35,700,10300
20240124,09:27:17,343.45,100,10600
20240124,09:27:27,342.45,100,10600
20240124,09:27:37,340.5,50,10600
20240124,09:27:46,339.6,100,10600
20240124,09:27:56,342.3,150,10600
20240124,09:28:05,341.0,150,10600
20240124,09:28:15,344.3,50,10600
20240124,09:28:35,340.0,350,10600
20240124,09:28:54,344.6,50,10600
20240124,09:29:16,351.65,100,10600
20240124,09:29:35,350.15,50,10600
20240124,09:30:17,357.25,50,10450
20240124,09:30:27,356.25,100,10450
20240124,09:30:36,356.4,400,10450
20240124,09:30:55,356.2,50,10450
20240124,09:31:25,356.3,50,10450
20240124,09:31:45,362.15,100,10450
20240124,09:31:56,367.65,50,10450
20240124,09:32:08,368.45,100,10450
20240124,09:32:19,373.7,1300,10450
20240124,09:32:29,373.7,150,10450
20240124,09:32:39,371.4,50,10450
20240124,09:33:09,373.3,50,11900
20240124,09:33:20,372.15,150,11900
20240124,09:33:30,372.0,200,11900
20240124,09:33:41,371.4,250,11900
20240124,09:34:03,367.95,650,11900
20240124,09:34:36,360.9,250,11900
20240124,09:34:55,367.95,150,11900
20240124,09:35:25,368.65,200,11900
20240124,09:35:35,367.0,650,11900
20240124,09:35:45,365.8,300,11900
20240124,09:35:54,363.85,150,11900
20240124,09:36:04,367.9,200,12550
20240124,09:36:23,367.9,50,12550
20240124,09:37:29,366.85,200,12550
20240124,09:37:59,375.0,100,12550
20240124,09:38:29,378.3,150,12550
20240124,09:38:40,378.3,50,12550
20240124,09:38:50,378.0,50,12550
20240124,09:39:00,377.4,200,12450
20240124,09:39:51,381.65,50,12450
20240124,09:40:02,381.65,50,12450
20240124,09:40:25,384.0,300,12450
20240124,09:40:36,384.0,50,12450
20240124,09:40:48,380.85,400,12450
20240124,09:41:07,375.0,50,12450
20240124,09:41:18,376.3,200,12450
20240124,09:41:28,378.55,100,12450
20240124,09:41:48,376.05,100,12450
20240124,09:42:18,376.1,50,13000
20240124,09:42:28,376.05,100,13000
20240124,09:42:47,375.6,100,13000
20240124,09:43:06,376.35,100,13000
20240124,09:43:26,377.0,500,13000
20240124,09:43:35,377.2,50,13000
20240124,09:44:14,375.0,50,13000
20240124,09:44:33,375.55,100,13000
20240124,09:44:53,379.8,50,13000
20240124,09:45:14,379.8,50,12650
20240124,09:45:43,386.0,50,12650
20240124,09:45:54,388.0,50,12650
20240124,09:46:05,390.0,1400,12650
20240124,09:46:17,388.65,50,12650
20240124,09:46:39,394.45,50,12650
20240124,09:47:01,394.45,50,12650
