date,time,tick_price,volume,open_interest
20240223,09:32:38,0.6,300,300
20240223,09:34:09,0.9,300,300
20240223,09:34:47,0.9,300,300
20240223,09:34:54,1.05,1800,300
20240223,09:34:54,1.05,250,300
20240223,09:34:57,0.85,50,300
20240223,09:35:16,0.85,50,300
20240223,09:35:17,0.85,1000,300
20240223,09:35:20,0.9,1800,300
20240223,09:36:57,0.9,50,4200
20240223,09:38:28,0.85,150,4200
20240223,09:38:59,0.9,1000,4200
20240223,09:39:49,0.95,50,5300
20240223,09:40:29,1.0,150,5300
20240223,09:42:12,0.95,100,5300
20240223,09:42:13,0.9,50,5300
20240223,09:44:23,0.95,650,5300
20240223,09:44:24,0.95,600,5550
20240223,09:44:26,1.0,300,5550
20240223,09:45:09,1.0,600,5550
20240223,09:47:06,1.05,50,5550
20240223,09:47:36,1.05,100,7050
20240223,09:48:02,0.95,200,7050
20240223,09:49:06,1.1,2050,7200
20240223,09:49:07,1.1,1950,7200
20240223,09:49:56,1.1,100,7200
20240223,09:50:44,1.05,50,7200
20240223,09:50:51,1.1,500,7200
20240223,09:52:41,1.1,1500,10750
20240223,09:52:42,1.1,150,10750
20240223,09:52:45,1.1,250,10750
20240223,09:52:50,1.1,150,10750
20240223,09:54:14,1.05,50,10750
20240223,09:54:15,1.05,50,10750
20240223,09:54:16,1.05,50,10750
20240223,09:54:38,1.0,100,10750
20240223,09:55:50,1.0,100,10750
20240223,09:55:56,1.0,50,12800
20240223,09:57:32,1.3,1000,12800
20240223,09:57:40,1.3,200,12800
20240223,09:57:48,1.1,100,12800
20240223,09:57:59,1.2,300,12800
20240223,10:01:01,1.2,700,13650
20240223,10:02:18,1.15,2500,13650
20240223,10:02:30,1.1,400,13650
20240223,10:02:49,1.05,400,13650
20240223,10:02:52,1.05,50,13650
20240223,10:04:29,1.05,250,16650
20240223,10:04:38,1.05,100,16650
20240223,10:04:40,1.05,550,16650
20240223,10:04:40,1.05,100,16650
20240223,10:06:10,1.1,2250,16650
20240223,10:06:10,1.15,1300,16650
20240223,10:06:11,1.1,400,16650
20240223,10:06:22,1.05,100,16650
20240223,10:07:11,1.15,1800,20400
20240223,10:08:15,1.1,50,20400
20240223,10:10:16,1.1,50,22000
20240223,10:11:01,1.1,50,22000
20240223,10:11:38,1.0,19050,22000
20240223,10:11:39,1.0,100,22000
20240223,10:11:40,1.0,50,22000
20240223,10:11:49,0.95,300,22000
20240223,10:11:52,1.0,50,22000
20240223,10:12:15,0.95,50,22000
20240223,10:12:19,1.0,50,22000
20240223,10:12:41,1.0,500,22000
20240223,10:12:49,1.0,50,22000
20240223,10:13:43,1.0,200,31050
20240223,10:14:58,1.0,250,31050
20240223,10:15:10,1.0,1200,31050
20240223,10:15:21,1.05,250,31050
20240223,10:15:22,1.05,2850,31050
20240223,10:15:23,1.05,100,31050
20240223,10:15:33,1.05,50,31050
20240223,10:15:35,1.05,100,31050
20240223,10:15:58,1.05,50,31050
20240223,10:17:46,1.1,200,27950
20240223,10:17:55,1.1,300,27950
20240223,10:19:06,1.1,650,27950
20240223,10:19:13,1.1,50,27550
20240223,10:19:36,1.05,100,27550
20240223,10:20:07,1.0,8150,27550
20240223,10:20:14,1.0,3600,27550
20240223,10:20:15,1.0,1800,27550
20240223,10:20:16,1.0,1800,27550
20240223,10:20:17,1.0,2800,27550
20240223,10:20:18,1.0,1800,27550
20240223,10:20:19,1.0,50,27550
20240223,10:20:40,0.95,50,27550
20240223,10:20:54,1.0,100,27550
20240223,10:20:55,0.95,50,27550
20240223,10:21:22,1.0,50,27550
20240223,10:23:11,1.0,1000,43500
20240223,10:23:32,1.0,50,43500
20240223,10:23:35,1.0,1500,43500
20240223,10:23:49,1.0,100,43500
20240223,10:27:39,0.9,650,42700
20240223,10:28:12,0.95,50,42700
20240223,10:28:19,0.95,50,42150
20240223,10:28:26,0.95,250,42150
20240223,10:31:42,0.9,1000,42150
20240223,10:31:44,0.9,2250,41800
20240223,10:31:45,0.9,50,41800
20240223,10:31:56,0.85,1450,41800
20240223,10:31:57,0.8,1800,41800
20240223,10:32:02,0.9,50,41800
20240223,10:34:11,0.85,50,41800
20240223,10:34:12,0.85,50,43500
20240223,10:35:09,0.9,100,43500
20240223,10:36:20,0.85,50,43500
20240223,10:39:27,0.9,450,43550
20240223,10:44:14,0.9,450,43550
20240223,10:44:41,0.85,50,43550
20240223,10:44:42,0.85,50,43550
20240223,10:46:01,0.85,1500,43550
20240223,10:51:08,0.85,550,43100
20240223,10:51:39,0.85,100,43100
20240223,11:01:42,0.9,50,43100
20240223,11:05:57,0.9,500,43100
20240223,11:06:02,0.95,150,43100
20240223,11:06:25,0.95,250,43100
20240223,11:06:26,1.0,2050,43100
20240223,11:06:58,1.0,150,43100
20240223,11:06:59,1.05,3850,43100
20240223,11:07:39,0.95,200,43100
20240223,11:08:00,0.95,1800,44600
20240223,11:08:05,0.95,1800,44600
20240223,11:09:14,1.0,750,44600
20240223,11:09:26,1.0,50,44600
20240223,11:14:26,0.9,50,44600
20240223,11:18:07,0.9,150,44550
20240223,11:24:15,1.0,50,44550
20240223,11:25:46,1.05,400,44550
20240223,11:28:51,0.9,400,44850
20240223,11:34:39,0.95,50,44500
20240223,11:44:48,0.95,350,44500
20240223,11:56:15,0.9,50,44250
20240223,11:57:00,0.95,50,44250
20240223,12:00:32,0.95,100,44250
20240223,12:04:45,0.95,400,44200
20240223,12:06:05,0.95,50,44200
20240223,12:07:42,0.9,250,44200
20240223,12:19:41,0.95,100,44100
20240223,12:31:24,0.9,450,44100
20240223,12:31:30,0.9,50,44200
20240223,12:31:30,0.85,150,44200
20240223,12:33:56,0.9,50,44200
20240223,12:34:23,0.9,1000,44200
20240223,12:37:29,0.9,250,44550
20240223,12:38:02,0.9,100,44550
20240223,12:39:06,0.9,500,44550
20240223,12:39:18,0.9,50,44550
20240223,12:39:57,0.9,50,44550
20240223,12:40:47,0.9,50,44450
20240223,12:42:15,0.9,150,44450
20240223,12:42:16,0.9,150,44450
20240223,12:42:17,0.9,150,44450
20240223,12:49:16,0.9,1350,44450
20240223,12:49:18,0.9,50,45050
20240223,12:52:05,0.85,1000,45050
20240223,12:52:29,0.85,150,45050
20240223,12:52:48,0.85,150,46050
20240223,12:53:13,0.8,2100,46050
20240223,12:53:14,0.85,100,46050
20240223,12:53:14,0.85,50,46050
20240223,12:54:50,0.85,250,46050
20240223,12:56:26,0.9,50,46050
20240223,13:02:30,0.85,250,48400
20240223,13:03:01,0.8,700,48400
20240223,13:03:19,0.75,6450,48400
20240223,13:03:20,0.75,150,48400
20240223,13:03:22,0.75,1800,48400
20240223,13:03:22,0.75,2500,48400
20240223,13:03:31,0.75,150,48400
20240223,13:03:37,0.7,100,48400
20240223,13:03:37,0.7,50,48400
20240223,13:03:45,0.7,50,48400
20240223,13:05:33,0.75,100,55500
20240223,13:06:57,0.75,400,55500
20240223,13:07:55,0.75,1000,55500
20240223,13:08:39,0.75,200,55500
20240223,13:09:53,0.75,300,55500
20240223,13:11:31,0.7,1000,55400
20240223,13:11:32,0.7,150,55400
20240223,13:11:35,0.7,300,55400
20240223,13:11:36,0.7,250,55400
20240223,13:13:10,0.7,50,55400
20240223,13:13:51,0.7,50,55300
20240223,13:13:53,0.7,200,55300
20240223,13:15:47,0.7,100,55300
20240223,13:24:56,0.7,100,55100
20240223,13:27:27,0.7,800,55050
20240223,13:27:40,0.7,50,55050
20240223,13:28:39,0.7,50,55050
20240223,13:29:54,0.7,300,55200
20240223,13:30:00,0.7,700,55200
20240223,13:43:46,0.65,300,55200
20240223,13:51:01,0.7,50,54550
20240223,13:51:06,0.7,50,54250
20240223,13:51:09,0.7,50,54250
20240223,13:51:11,0.7,250,54250
20240223,13:52:03,0.7,200,54250
20240223,13:57:23,0.65,2850,54250
20240223,13:57:23,0.65,1800,54250
20240223,13:57:30,0.7,50,54250
20240223,14:03:31,0.7,50,53950
20240223,14:07:26,0.65,50,53950
20240223,14:08:13,0.7,50,53950
20240223,14:12:44,0.7,50,53950
20240223,14:13:20,0.7,50,53950
20240223,14:13:21,0.7,100,53950
20240223,14:15:21,0.7,450,53950
20240223,14:27:11,0.7,50,53950
20240223,14:27:19,0.7,1000,53950
20240223,14:27:38,0.65,700,53950
