date,time,tick_price,volume,open_interest
20231128,13:32:02,16.75,50,50
20231129,09:38:31,14.75,1,50
20231129,09:38:31,14.75,200,50
20231129,09:42:49,15.15,250,150
20231129,09:50:58,15.55,50,400
20231129,11:00:08,15.65,50,450
20231229,09:43:17,1.2,1,500
20231229,09:43:17,1.2,250,500
20231229,09:44:07,1.2,50,500
20231229,09:46:21,1.0,250,500
20231229,09:51:15,1.0,150,1000
20231229,09:51:45,1.45,200,1000
20231229,09:51:47,1.1,50,1000
20231229,09:52:17,1.4,1800,1000
20231229,09:52:25,1.1,50,1000
20231229,09:52:26,1.1,900,1000
20231229,09:53:30,1.1,500,2650
20231229,09:54:16,1.0,1800,2650
20231229,09:54:26,1.1,250,2650
20231229,09:54:30,1.05,200,2650
20231229,09:55:10,1.05,50,2650
20231229,09:55:21,1.05,50,2650
20231229,09:56:01,1.05,250,2650
20231229,09:56:32,1.05,50,2650
20231229,09:58:17,1.0,50,900
20231229,09:58:18,1.05,100,900
20231229,10:01:51,1.05,50,1050
20231229,10:02:30,1.05,50,1050
20231229,10:07:49,1.05,50,1100
20231229,10:13:58,1.05,250,1150
20231229,10:17:03,1.05,50,1200
20231229,10:17:58,1.0,400,1200
20231229,10:21:37,1.05,50,1250
20231229,10:21:59,1.05,50,1250
20231229,10:22:00,1.05,50,1250
20231229,10:22:34,1.05,50,1250
20231229,10:23:34,1.05,50,1450
20231229,10:23:45,1.05,50,1450
20231229,10:24:04,1.05,50,1450
20231229,10:24:15,1.05,50,1450
20231229,10:24:36,1.05,50,1450
20231229,10:25:07,1.05,550,1450
20231229,10:25:40,1.15,250,1450
20231229,10:25:57,1.1,250,1450
20231229,10:26:06,1.2,750,1450
20231229,10:26:13,1.15,800,1450
20231229,10:26:17,1.2,1850,3000
20231229,10:26:18,1.3,700,3000
20231229,10:27:35,1.3,2000,3000
20231229,10:29:15,1.25,500,3000
20231229,10:30:16,1.35,2150,7350
20231229,10:30:38,1.3,200,7350
20231229,10:30:41,1.3,1500,7350
20231229,10:31:08,1.2,300,7350
20231229,10:31:14,1.25,400,7350
20231229,10:31:15,1.3,350,7350
20231229,10:31:58,1.25,500,7350
20231229,10:32:07,1.3,1750,7350
20231229,10:32:12,1.25,250,7350
20231229,10:32:56,1.3,1400,13150
20231229,10:33:38,1.3,200,13150
20231229,10:34:00,1.3,1400,13150
20231229,10:34:09,1.25,500,13150
20231229,10:37:12,1.3,300,15750
20231229,10:37:21,1.3,1100,15750
20231229,10:37:55,1.25,5000,15750
20231229,10:37:57,1.35,50,15750
20231229,10:38:22,1.3,1800,17050
20231229,10:38:37,1.3,50,17050
20231229,10:39:38,1.3,100,17050
20231229,10:39:39,1.3,2300,17050
20231229,10:39:45,1.3,400,17050
20231229,10:39:47,1.3,50,17050
20231229,10:39:57,1.3,100,17050
20231229,10:40:00,1.3,500,17050
20231229,10:40:01,1.35,1250,17050
20231229,10:43:28,1.35,50,21950
20231229,10:43:36,1.3,600,21950
20231229,10:43:40,1.3,100,21950
20231229,10:44:26,1.4,100,21950
20231229,10:44:34,1.4,1000,21950
20231229,10:44:35,1.45,2050,21950
20231229,10:44:55,1.4,50,21950
20231229,10:45:51,1.4,1300,21950
20231229,10:46:49,1.4,1800,21950
20231229,10:47:06,1.35,50,21950
20231229,10:47:13,1.35,1650,21950
20231229,10:49:22,1.2,250,21950
20231229,10:58:32,1.25,250,26100
20231229,10:58:55,1.2,900,26250
20231229,11:00:09,1.25,250,26250
20231229,11:03:12,1.2,300,26550
20231229,11:03:49,1.35,50,26550
20231229,11:09:38,1.15,50,26550
20231229,11:11:43,1.15,1950,26550
20231229,11:12:58,1.15,250,26550
20231229,11:14:22,1.15,50,26500
20231229,11:14:43,1.15,50,26500
20231229,11:18:01,1.2,100,26500
20231229,11:20:02,1.15,50,26500
20231229,11:21:20,1.15,50,26450
20231229,11:27:21,1.15,100,26450
20231229,11:30:31,1.25,50,26300
20231229,11:32:13,1.25,100,26300
20231229,11:34:36,1.2,250,26300
20231229,11:37:01,1.2,100,26450
20231229,11:38:38,1.2,250,26450
20231229,11:40:02,1.15,50,26550
20231229,11:40:59,1.15,400,26550
20231229,11:49:12,1.3,50,26550
20231229,11:56:55,1.15,50,26600
