date,time,tick_price,volume,open_interest
20240109,14:27:43,1441.65,50,50
20240110,09:18:41,1399.0,1,50
20240110,09:18:41,1399.0,50,50
20240110,09:48:39,1378.1,50,100
20240123,14:57:34,1100.0,150,150
20240123,15:16:37,1100.0,1800,300
20240123,15:20:25,1105.0,900,1850
20240123,15:29:59,1101.7,1,2750
20240124,09:22:08,1117.55,1,2750
20240124,09:22:08,1117.55,100,2750
20240124,10:03:27,1228.8,50,2850
20240124,10:10:13,1228.8,100,2850
20240125,10:36:57,1142.1,1,2750
20240125,10:36:57,1142.1,50,2750
20240125,12:59:05,1118.9,50,2800
20240125,13:32:48,1100.0,300,2850
20240125,13:33:50,1100.0,100,3150
20240125,14:19:03,1096.8,50,3250
20240125,14:50:44,1096.8,50,3300
20240125,15:04:14,1106.0,50,3350
20240129,14:23:38,1475.0,1,3400
20240129,14:23:38,1474.95,1,3400
20240129,14:23:38,1475.75,250,3400
20240129,14:23:46,1478.4,100,3400
20240129,14:23:54,1480.05,100,3400
20240129,14:24:02,1480.3,50,3750
20240131,09:18:07,1269.4,1,3800
20240131,09:18:07,1269.1,1,3800
20240131,09:18:07,1269.15,150,3800
20240131,09:18:49,1283.4,50,3800
20240131,09:19:15,1283.4,50,3800
20240131,09:20:52,1285.6,50,4000
20240131,09:31:54,1300.6,100,4050
20240131,09:50:51,1350.0,200,4050
20240201,09:20:13,1440.35,1,4050
20240201,09:20:13,1440.35,50,4050
20240201,12:18:59,1443.8,50,4100
20240205,09:20:02,1536.2,1,4050
20240205,09:20:02,1536.2,100,4050
20240205,10:20:08,1523.65,100,4050
20240206,09:19:47,1454.0,1,3950
20240206,09:19:47,1454.0,100,3950
20240206,15:25:11,1642.05,100,3950
20240207,10:42:09,1614.85,1,3950
20240207,10:42:09,1614.85,50,3950
20240207,11:03:33,1617.0,50,3900
20240207,14:40:58,1617.0,50,3850
20240208,09:20:29,1664.55,1,3900
20240208,09:20:29,1664.55,100,3900
20240208,10:43:07,1543.0,50,4000
20240208,10:57:59,1543.0,100,4050
20240212,12:28:13,1345.1,1,3950
20240212,12:28:13,1344.55,100,3950
20240212,15:21:42,1325.0,50,4000
20240214,09:18:47,1293.95,1,4050
20240214,09:18:47,1293.95,100,4050
20240214,11:12:49,1300.6,50,4150
20240214,11:14:28,1300.6,50,4200
20240214,12:39:11,1290.6,50,4200
20240214,15:25:07,1540.7,100,4250
20240215,09:48:33,1519.2,1,4200
20240215,09:48:33,1519.2,50,4200
20240215,15:09:22,1570.0,50,4200
20240215,15:11:17,1575.0,50,4250
