date,time,tick_price,volume,open_interest
20240108,15:28:19,1230.0,50,50
20240119,14:53:53,1111.8,1,50
20240119,14:53:53,1111.8,50,50
20240124,15:21:58,1250.0,1,100
20240124,15:21:58,1250.0,50,100
20240201,09:15:39,1081.4,1,100
20240201,09:15:39,1081.4,50,100
20240201,09:15:43,1073.0,50,100
20240201,09:15:48,1066.0,50,100
20240201,09:15:56,1066.0,50,100
20240201,09:47:26,1073.55,250,150
20240201,09:47:43,1075.8,250,350
20240201,10:08:20,1020.95,50,350
20240201,10:18:17,1020.95,100,350
20240201,10:18:28,1030.15,50,350
20240201,10:19:02,1036.6,50,350
20240201,10:50:21,1032.35,50,350
20240201,10:50:46,1032.05,50,250
20240201,11:16:47,1072.05,300,250
20240201,11:16:48,1074.6,100,250
20240201,11:16:49,1103.85,400,250
20240201,11:16:54,1103.85,50,250
20240201,11:17:09,1130.85,200,250
20240201,11:17:14,1151.65,50,250
20240201,11:17:15,1151.65,50,250
20240201,11:43:17,1065.05,50,500
20240201,12:03:28,1114.25,50,500
20240201,12:06:15,1088.3,50,500
20240201,12:14:30,1070.55,50,400
20240201,12:14:56,1060.35,50,450
20240201,12:56:55,1053.1,50,400
20240201,14:20:07,1085.0,50,400
20240201,15:06:06,1099.1,150,350
20240201,15:06:11,1099.1,150,350
20240201,15:20:35,1101.65,50,350
20240201,15:28:02,1097.55,50,350
